customer_id,transaction_date,product_name,quantity,total_amount,status
CUST_0864,2023-10-02,Mechanical Keyboard,3,360,Completed
CUST_0123,2024-03-22,Ethernet Cable,1,25,Completed
CUST_1671,2023-03-27,Monitor 27in,1,350,Completed
CUST_1285,2023-05-25,Mechanical Keyboard,1,120,Completed
CUST_1563,2023-05-05,Mechanical Keyboard,1,120,Completed
CUST_0217,2022-12-11,Ethernet Cable,1,25,Completed
CUST_1464,2022-10-08,Enterprise Server,1,4500,Completed
CUST_1138,2023-02-23,Monitor 27in,5,1750,Completed
CUST_1744,2024-01-01,Enterprise Server,1,4500,Completed
CUST_0420,2023-04-13,USB-C Dock,3,540,Completed
CUST_0006,2023-09-04,Enterprise Server,1,4500,Completed
CUST_0790,2023-07-24,Enterprise Server,1,4500,Completed
CUST_0509,2022-11-05,Mechanical Keyboard,1,120,Completed
CUST_1781,2022-09-27,Ethernet Cable,1,25,Completed
CUST_1288,2023-11-06,Mechanical Keyboard,5,600,Completed
CUST_0306,2023-09-25,Monitor 27in,1,350,Completed
CUST_1541,2024-02-09,Monitor 27in,2,700,Completed
CUST_1345,2023-10-27,Gaming Laptop,2,3000,Completed
CUST_1348,2022-11-12,Monitor 27in,1,350,Completed
CUST_0741,2022-02-27,USB-C Dock,3,540,Completed
CUST_0375,2023-05-29,Enterprise Server,1,4500,Completed
CUST_0167,2023-06-03,USB-C Dock,1,180,Completed
CUST_1641,2023-07-10,Ethernet Cable,1,25,Completed
CUST_1885,2023-11-27,USB-C Dock,1,180,Completed
CUST_0961,2024-05-13,Ethernet Cable,2,50,Completed
CUST_1539,2024-04-01,Gaming Laptop,10,15000,Completed
CUST_1725,2024-01-31,USB-C Dock,2,360,Completed
CUST_0086,2022-06-28,Ethernet Cable,1,25,Completed
CUST_1582,2023-08-26,Mechanical Keyboard,1,120,Completed
CUST_1976,2024-05-18,Ethernet Cable,1,25,Completed
CUST_0128,2023-10-17,Ethernet Cable,1,25,Completed
CUST_0151,2024-06-02,Enterprise Server,1,4500,Completed
CUST_0974,2024-04-04,Enterprise Server,1,4500,Completed
CUST_1295,2023-11-08,Ethernet Cable,5,125,Completed
CUST_0057,2022-11-24,Gaming Laptop,2,3000,Completed
CUST_0866,2023-05-01,Gaming Laptop,1,1500,Completed
CUST_1681,2023-07-08,USB-C Dock,1,180,Completed
CUST_0975,2023-01-16,Ethernet Cable,1,25,Completed
CUST_1395,2024-04-08,Ethernet Cable,2,50,Completed
CUST_1950,2024-01-16,Enterprise Server,1,4500,Completed
CUST_0973,2023-06-11,Gaming Laptop,2,3000,Completed
CUST_0850,2023-09-08,Gaming Laptop,1,1500,Completed
CUST_0084,2023-03-04,Ethernet Cable,1,25,Completed
CUST_0488,2022-09-23,Mechanical Keyboard,2,240,Completed
CUST_0257,2022-12-05,Gaming Laptop,1,1500,Completed
CUST_1348,2023-07-25,Ethernet Cable,1,25,Completed
CUST_1524,2022-07-16,USB-C Dock,1,180,Completed
CUST_0429,2023-12-25,Enterprise Server,3,13500,Completed
CUST_1174,2022-11-12,Mechanical Keyboard,3,360,Completed
CUST_0317,2024-04-01,USB-C Dock,5,900,Completed
CUST_1368,2024-01-12,Ethernet Cable,2,50,Completed
CUST_1846,2023-04-24,USB-C Dock,2,360,Completed
CUST_0451,2022-05-23,USB-C Dock,3,540,Completed
CUST_1912,2022-08-15,Ethernet Cable,1,25,Completed
CUST_0995,2023-09-22,USB-C Dock,1,180,Completed
CUST_0158,2023-08-09,Enterprise Server,1,4500,Completed
CUST_1523,2024-04-26,Enterprise Server,1,4500,Completed
CUST_0779,2024-05-08,USB-C Dock,1,180,Completed
CUST_0729,2022-08-11,Enterprise Server,2,9000,Completed
CUST_0579,2022-05-24,USB-C Dock,1,180,Completed
CUST_1450,2023-04-06,Gaming Laptop,1,1500,Completed
CUST_0812,2024-07-12,Gaming Laptop,3,4500,Completed
CUST_0296,2022-09-24,Gaming Laptop,1,1500,Completed
CUST_1551,2023-01-07,Gaming Laptop,2,3000,Completed
CUST_0766,2024-01-17,Enterprise Server,1,4500,Completed
CUST_0206,2024-09-19,Enterprise Server,2,9000,Completed
CUST_0388,2023-07-08,Enterprise Server,2,9000,Completed
CUST_0376,2023-09-22,Enterprise Server,1,4500,Completed
CUST_0708,2024-07-16,USB-C Dock,20,3600,Completed
CUST_0959,2023-12-08,Monitor 27in,1,350,Completed
CUST_0006,2022-10-11,Enterprise Server,5,22500,Completed
CUST_0784,2023-04-23,Enterprise Server,20,90000,Completed
CUST_1637,2023-01-25,Mechanical Keyboard,1,120,Completed
CUST_0363,2023-03-02,Gaming Laptop,1,1500,Completed
CUST_0405,2023-06-06,USB-C Dock,1,180,Completed
CUST_1215,2023-02-26,Mechanical Keyboard,1,120,Completed
CUST_1746,2023-02-20,Monitor 27in,1,350,Completed
CUST_0284,2022-09-14,USB-C Dock,1,180,Completed
CUST_1509,2023-02-24,Enterprise Server,1,4500,Completed
CUST_1691,2023-05-19,Mechanical Keyboard,1,120,Completed
CUST_1991,2024-06-18,Ethernet Cable,1,25,Completed
CUST_1764,2022-05-17,USB-C Dock,1,180,Completed
CUST_1953,2022-03-27,Ethernet Cable,2,50,Completed
CUST_1922,2024-01-12,Ethernet Cable,1,25,Completed
CUST_1883,2024-06-22,Monitor 27in,2,700,Completed
CUST_0302,2022-02-28,Monitor 27in,1,350,Completed
CUST_0940,2024-06-14,Gaming Laptop,1,1500,Completed
CUST_1918,2023-09-27,Gaming Laptop,2,3000,Completed
CUST_1493,2023-08-27,Monitor 27in,2,700,Completed
CUST_1675,2023-01-05,Mechanical Keyboard,1,120,Completed
CUST_1759,2023-11-21,Monitor 27in,1,350,Completed
CUST_1879,2022-11-29,Monitor 27in,2,700,Completed
CUST_1243,2023-08-13,Ethernet Cable,2,50,Completed
CUST_0087,2023-12-07,Monitor 27in,1,350,Completed
CUST_0103,2023-02-17,USB-C Dock,1,180,Completed
CUST_1407,2024-03-14,USB-C Dock,10,1800,Completed
CUST_0544,2024-05-18,Ethernet Cable,1,25,Completed
CUST_0903,2022-12-05,Mechanical Keyboard,3,360,Completed
CUST_1392,2022-12-19,Gaming Laptop,3,4500,Completed
CUST_0826,2023-08-31,USB-C Dock,1,180,Completed
CUST_0606,2024-06-02,USB-C Dock,1,180,Completed
CUST_0512,2023-10-10,Monitor 27in,2,700,Completed
CUST_1010,2024-06-21,Enterprise Server,2,9000,Completed
CUST_0674,2024-10-06,Monitor 27in,1,350,Completed
CUST_1153,2024-04-30,Mechanical Keyboard,1,120,Completed
CUST_0944,2024-05-15,Ethernet Cable,1,25,Completed
CUST_1401,2022-08-23,Ethernet Cable,2,50,Completed
CUST_1032,2024-05-31,Ethernet Cable,3,75,Completed
CUST_1694,2024-02-13,Enterprise Server,5,22500,Completed
CUST_1753,2022-09-03,Monitor 27in,5,1750,Completed
CUST_0199,2024-11-05,Ethernet Cable,1,25,Completed
CUST_1951,2023-05-29,Mechanical Keyboard,1,120,Completed
CUST_1995,2023-07-13,Enterprise Server,1,4500,Completed
CUST_0592,2022-12-17,Monitor 27in,1,350,Completed
CUST_0464,2023-01-12,Ethernet Cable,3,75,Completed
CUST_1198,2022-12-04,Gaming Laptop,1,1500,Completed
CUST_0063,2023-12-16,USB-C Dock,2,360,Completed
CUST_0100,2022-09-22,USB-C Dock,5,900,Completed
CUST_0691,2022-05-19,Gaming Laptop,3,4500,Completed
CUST_0650,2023-06-17,USB-C Dock,1,180,Completed
CUST_1964,2022-06-09,Monitor 27in,1,350,Completed
CUST_1551,2023-06-23,Monitor 27in,2,700,Completed
CUST_1858,2022-04-21,Monitor 27in,1,350,Completed
CUST_0782,2023-12-19,Ethernet Cable,1,25,Completed
CUST_0491,2022-12-14,Ethernet Cable,1,25,Completed
CUST_1769,2022-08-20,Gaming Laptop,3,4500,Completed
CUST_1311,2022-05-01,Mechanical Keyboard,1,120,Completed
CUST_0166,2024-01-01,USB-C Dock,1,180,Completed
CUST_0227,2024-04-06,Gaming Laptop,1,1500,Completed
CUST_0549,2022-08-16,Gaming Laptop,2,3000,Completed
CUST_1546,2023-04-17,Ethernet Cable,1,-25,Returned
CUST_1608,2022-09-05,Mechanical Keyboard,1,120,Completed
CUST_0821,2023-11-03,Mechanical Keyboard,1,120,Completed
CUST_0128,2023-02-23,Mechanical Keyboard,1,120,Completed
CUST_0009,2023-01-17,Ethernet Cable,2,50,Completed
CUST_0573,2024-04-12,USB-C Dock,5,900,Completed
CUST_1191,2024-07-04,Monitor 27in,3,1050,Completed
CUST_0031,2024-04-08,Monitor 27in,1,350,Completed
CUST_0178,2024-02-14,Mechanical Keyboard,1,120,Completed
CUST_1965,2023-02-15,Gaming Laptop,3,4500,Completed
CUST_0698,2022-11-14,Ethernet Cable,1,25,Completed
CUST_1782,2023-03-10,Gaming Laptop,1,1500,Completed
CUST_1507,2023-12-11,Mechanical Keyboard,2,240,Completed
CUST_0423,2023-12-18,Monitor 27in,2,700,Completed
CUST_1876,2023-08-28,Monitor 27in,1,350,Completed
CUST_0115,2023-11-09,Mechanical Keyboard,1,120,Completed
CUST_1947,2023-11-12,Gaming Laptop,1,1500,Completed
CUST_0325,2023-03-17,USB-C Dock,1,180,Completed
CUST_0280,2024-09-05,Gaming Laptop,2,3000,Completed
CUST_0463,2022-08-20,Monitor 27in,5,1750,Completed
CUST_1717,2023-05-20,Enterprise Server,1,4500,Completed
CUST_1013,2023-11-24,Mechanical Keyboard,1,120,Completed
CUST_0042,2023-11-11,Enterprise Server,20,90000,Completed
CUST_0122,2023-02-22,Gaming Laptop,1,1500,Completed
CUST_1535,2022-06-28,USB-C Dock,1,180,Completed
CUST_0931,2023-02-03,Enterprise Server,1,4500,Completed
CUST_1548,2022-06-29,USB-C Dock,2,360,Completed
CUST_1880,2023-02-21,USB-C Dock,2,360,Completed
CUST_1600,2023-05-19,Gaming Laptop,10,15000,Completed
CUST_1732,2023-02-06,Ethernet Cable,1,25,Completed
CUST_0956,2023-02-21,Ethernet Cable,2,50,Completed
CUST_1308,2022-10-08,USB-C Dock,1,180,Completed
CUST_0115,2023-06-21,Gaming Laptop,1,1500,Completed
CUST_0419,2023-11-05,Gaming Laptop,1,1500,Completed
CUST_1335,2024-02-03,Gaming Laptop,1,1500,Completed
CUST_0254,2023-08-01,Enterprise Server,1,4500,Completed
CUST_1442,2023-03-17,Mechanical Keyboard,1,120,Completed
CUST_0500,2023-10-10,Monitor 27in,1,350,Completed
CUST_0012,2024-08-02,Ethernet Cable,2,50,Completed
CUST_1108,2023-03-09,Enterprise Server,1,4500,Completed
CUST_0787,2023-06-28,Gaming Laptop,2,3000,Completed
CUST_0250,2024-06-19,Monitor 27in,1,350,Completed
CUST_0539,2023-11-08,USB-C Dock,2,360,Completed
CUST_1286,2023-05-05,Ethernet Cable,1,25,Completed
CUST_1535,2022-10-19,Mechanical Keyboard,1,120,Completed
CUST_0609,2023-07-25,Mechanical Keyboard,1,120,Completed
CUST_1225,2024-05-14,Gaming Laptop,2,3000,Completed
CUST_1333,2024-10-10,Monitor 27in,2,700,Completed
CUST_1465,2023-03-16,Ethernet Cable,1,25,Completed
CUST_0713,2023-02-22,Gaming Laptop,5,7500,Completed
CUST_0586,2023-10-14,Enterprise Server,5,22500,Completed
CUST_0782,2023-09-21,Ethernet Cable,5,125,Completed
CUST_1133,2024-04-01,Gaming Laptop,1,1500,Completed
CUST_0517,2024-05-18,Mechanical Keyboard,10,1200,Completed
CUST_0370,2022-06-11,Mechanical Keyboard,1,120,Completed
CUST_0287,2023-12-09,USB-C Dock,2,360,Completed
CUST_1607,2022-11-03,Enterprise Server,2,9000,Completed
CUST_0312,2023-01-20,Gaming Laptop,1,1500,Completed
CUST_1194,2023-01-05,Ethernet Cable,3,75,Completed
CUST_0546,2023-06-23,Ethernet Cable,5,125,Completed
CUST_1882,2024-08-31,Enterprise Server,1,4500,Completed
CUST_1023,2022-06-12,USB-C Dock,1,180,Completed
CUST_0360,2023-05-31,Enterprise Server,1,4500,Completed
CUST_0136,2023-10-17,Ethernet Cable,1,25,Completed
CUST_1313,2022-10-31,Enterprise Server,5,22500,Completed
CUST_1779,2024-04-17,Monitor 27in,1,350,Completed
CUST_1259,2022-10-28,Monitor 27in,2,700,Completed
CUST_1153,2024-01-04,Mechanical Keyboard,2,240,Completed
CUST_0413,2023-04-30,Monitor 27in,2,700,Completed
CUST_1793,2023-10-15,Gaming Laptop,1,1500,Completed
CUST_0772,2023-08-19,Gaming Laptop,2,3000,Completed
CUST_1613,2024-03-16,Monitor 27in,1,350,Completed
CUST_1750,2023-04-30,Ethernet Cable,1,25,Completed
CUST_0127,2022-03-15,Monitor 27in,1,350,Completed
CUST_1459,2023-01-04,Enterprise Server,5,22500,Completed
CUST_0807,2022-10-25,USB-C Dock,2,360,Completed
CUST_0171,2023-09-22,Mechanical Keyboard,1,120,Completed
CUST_0331,2024-05-18,Mechanical Keyboard,20,2400,Completed
CUST_0179,2022-09-04,Gaming Laptop,1,1500,Completed
CUST_1897,2023-07-15,Gaming Laptop,3,4500,Completed
CUST_1554,2022-09-05,Enterprise Server,3,13500,Completed
CUST_0943,2023-02-17,Ethernet Cable,1,25,Completed
CUST_0039,2023-12-03,Monitor 27in,2,700,Completed
CUST_1192,2023-04-06,Enterprise Server,1,4500,Completed
CUST_1301,2023-03-07,Enterprise Server,1,4500,Completed
CUST_0581,2023-06-15,Monitor 27in,2,700,Completed
CUST_0727,2023-01-28,Gaming Laptop,20,30000,Completed
CUST_0775,2023-01-22,Mechanical Keyboard,2,240,Completed
CUST_0738,2023-09-15,USB-C Dock,1,180,Completed
CUST_0909,2024-03-18,USB-C Dock,20,3600,Completed
CUST_1015,2024-03-27,Monitor 27in,2,700,Completed
CUST_0930,2023-06-12,Mechanical Keyboard,2,240,Completed
CUST_0280,2023-10-10,Mechanical Keyboard,1,120,Completed
CUST_1707,2022-10-24,Monitor 27in,5,1750,Completed
CUST_0698,2023-08-13,Mechanical Keyboard,1,120,Completed
CUST_1952,2023-05-03,USB-C Dock,1,180,Completed
CUST_1722,2022-11-05,Ethernet Cable,2,-50,Returned
CUST_1231,2023-08-07,Enterprise Server,1,4500,Completed
CUST_0650,2023-03-31,Enterprise Server,1,4500,Completed
CUST_1261,2022-06-17,Enterprise Server,1,4500,Completed
CUST_0403,2023-03-22,Gaming Laptop,1,1500,Completed
CUST_1812,2022-12-31,Gaming Laptop,1,1500,Completed
CUST_0705,2023-09-09,Gaming Laptop,1,1500,Completed
CUST_1508,2023-07-19,Gaming Laptop,3,4500,Completed
CUST_1076,2023-07-16,Monitor 27in,1,350,Completed
CUST_1115,2024-04-08,Enterprise Server,2,9000,Completed
CUST_1032,2023-08-01,Enterprise Server,2,9000,Completed
CUST_1525,2022-12-04,USB-C Dock,10,1800,Completed
CUST_0530,2022-10-20,Gaming Laptop,1,1500,Completed
CUST_1769,2022-10-12,USB-C Dock,3,540,Completed
CUST_0677,2023-04-26,Gaming Laptop,1,1500,Completed
CUST_0095,2024-01-16,USB-C Dock,1,180,Completed
CUST_1753,2022-07-31,Mechanical Keyboard,1,120,Completed
CUST_0906,2023-02-02,USB-C Dock,1,180,Completed
CUST_1408,2024-01-27,Mechanical Keyboard,2,240,Completed
CUST_1074,2023-11-02,Mechanical Keyboard,1,120,Completed
CUST_1667,2023-06-04,Ethernet Cable,1,25,Completed
CUST_1383,2022-11-22,Enterprise Server,1,4500,Completed
CUST_0683,2022-03-24,Ethernet Cable,5,125,Completed
CUST_1526,2022-11-25,Monitor 27in,2,700,Completed
CUST_0092,2023-06-27,Mechanical Keyboard,1,120,Completed
CUST_1747,2023-11-05,Ethernet Cable,1,25,Completed
CUST_1668,2023-07-21,Mechanical Keyboard,20,2400,Completed
CUST_0816,2023-09-03,Mechanical Keyboard,1,120,Completed
CUST_1777,2024-05-31,Enterprise Server,1,4500,Completed
CUST_0699,2024-08-16,Monitor 27in,2,700,Completed
CUST_0914,2022-07-09,Gaming Laptop,3,4500,Completed
CUST_0427,2024-02-13,Enterprise Server,1,4500,Completed
CUST_0068,2022-07-03,Mechanical Keyboard,5,600,Completed
CUST_0673,2023-06-25,Enterprise Server,1,4500,Completed
CUST_1405,2023-11-16,Enterprise Server,1,4500,Completed
CUST_1629,2023-12-01,USB-C Dock,1,180,Completed
CUST_0637,2023-04-17,Enterprise Server,2,9000,Completed
CUST_0792,2024-08-15,Enterprise Server,1,4500,Completed
CUST_0113,2023-12-17,Mechanical Keyboard,3,360,Completed
CUST_1600,2023-01-20,Enterprise Server,3,13500,Completed
CUST_0735,2023-06-12,USB-C Dock,1,180,Completed
CUST_0413,2023-03-12,Enterprise Server,1,4500,Completed
CUST_0630,2023-10-15,Gaming Laptop,1,1500,Completed
CUST_1042,2023-03-09,Gaming Laptop,5,7500,Completed
CUST_1273,2023-06-20,Gaming Laptop,10,15000,Completed
CUST_1773,2023-08-24,Ethernet Cable,3,75,Completed
CUST_1418,2024-03-14,Enterprise Server,3,13500,Completed
CUST_0570,2024-03-15,Monitor 27in,1,350,Completed
CUST_0122,2022-09-21,Monitor 27in,1,350,Completed
CUST_0122,2023-02-12,USB-C Dock,2,360,Completed
CUST_0258,2023-07-04,Enterprise Server,1,4500,Completed
CUST_0330,2022-12-17,Monitor 27in,1,350,Completed
CUST_0690,2022-10-18,Ethernet Cable,2,50,Completed
CUST_0993,2023-03-06,USB-C Dock,20,3600,Completed
CUST_0957,2023-12-18,Monitor 27in,2,700,Completed
CUST_0695,2023-06-05,Ethernet Cable,1,25,Completed
CUST_0018,2023-07-12,USB-C Dock,2,360,Completed
CUST_0335,2023-03-19,Monitor 27in,1,350,Completed
CUST_0666,2022-01-18,USB-C Dock,1,180,Completed
CUST_1814,2024-01-11,Enterprise Server,5,22500,Completed
CUST_1061,2023-11-26,Enterprise Server,1,4500,Completed
CUST_0947,2023-12-02,USB-C Dock,1,180,Completed
CUST_0627,2023-07-21,Enterprise Server,1,4500,Completed
CUST_0821,2024-04-26,Monitor 27in,1,350,Completed
CUST_0029,2024-09-18,Monitor 27in,1,350,Completed
CUST_1638,2023-10-16,Mechanical Keyboard,2,240,Completed
CUST_0026,2023-02-19,Ethernet Cable,2,50,Completed
CUST_0679,2023-03-11,Ethernet Cable,1,25,Completed
CUST_1824,2023-07-08,USB-C Dock,1,180,Completed
CUST_1399,2023-02-04,Gaming Laptop,1,1500,Completed
CUST_1718,2023-06-26,Mechanical Keyboard,2,240,Completed
CUST_0137,2023-10-21,Monitor 27in,3,1050,Completed
CUST_0293,2022-10-08,Ethernet Cable,3,75,Completed
CUST_0119,2023-09-11,Enterprise Server,1,-4500,Returned
CUST_1896,2024-07-08,USB-C Dock,2,360,Completed
CUST_0106,2022-10-27,Enterprise Server,2,9000,Completed
CUST_1607,2022-06-08,Gaming Laptop,1,1500,Completed
CUST_1680,2024-01-05,Mechanical Keyboard,1,120,Completed
CUST_1715,2023-02-22,Gaming Laptop,3,4500,Completed
CUST_1724,2024-05-03,Monitor 27in,1,350,Completed
CUST_0275,2024-12-17,Ethernet Cable,2,50,Completed
CUST_0679,2023-07-05,Monitor 27in,1,350,Completed
CUST_0695,2024-01-07,Enterprise Server,1,4500,Completed
CUST_1703,2023-07-12,Mechanical Keyboard,1,-120,Returned
CUST_1387,2023-12-13,USB-C Dock,2,360,Completed
CUST_0404,2023-09-06,Ethernet Cable,2,50,Completed
CUST_1778,2022-05-15,Mechanical Keyboard,1,120,Completed
CUST_1166,2023-01-01,USB-C Dock,1,180,Completed
CUST_0209,2023-04-19,Ethernet Cable,2,50,Completed
CUST_0528,2022-12-12,Enterprise Server,3,13500,Completed
CUST_1623,2023-07-29,Monitor 27in,1,350,Completed
CUST_1970,2023-02-19,USB-C Dock,5,900,Completed
CUST_0273,2024-01-30,Mechanical Keyboard,1,120,Completed
CUST_1256,2023-09-02,Monitor 27in,1,350,Completed
CUST_0603,2023-06-08,Ethernet Cable,1,25,Completed
CUST_0391,2022-11-18,Enterprise Server,1,4500,Completed
CUST_1333,2024-07-05,USB-C Dock,3,540,Completed
CUST_1316,2023-12-03,Enterprise Server,5,22500,Completed
CUST_1897,2023-06-22,Enterprise Server,2,9000,Completed
CUST_0547,2024-01-18,Monitor 27in,1,350,Completed
CUST_0169,2023-01-19,Ethernet Cable,1,25,Completed
CUST_0040,2022-09-06,Ethernet Cable,1,25,Completed
CUST_1877,2022-06-30,Mechanical Keyboard,1,120,Completed
CUST_0775,2023-08-04,USB-C Dock,1,180,Completed
CUST_0588,2023-04-13,Gaming Laptop,1,1500,Completed
CUST_1053,2023-02-04,Mechanical Keyboard,2,240,Completed
CUST_0364,2024-08-28,Enterprise Server,2,9000,Completed
CUST_1545,2023-10-23,Enterprise Server,1,4500,Completed
CUST_0827,2023-06-13,Gaming Laptop,1,1500,Completed
CUST_1486,2022-08-24,Gaming Laptop,1,1500,Completed
CUST_0263,2024-08-23,Gaming Laptop,1,1500,Completed
CUST_0395,2023-05-20,Mechanical Keyboard,2,240,Completed
CUST_0580,2024-03-07,Gaming Laptop,1,1500,Completed
CUST_0469,2022-12-27,Monitor 27in,2,700,Completed
CUST_1144,2023-07-28,Gaming Laptop,1,1500,Completed
CUST_1383,2023-04-17,USB-C Dock,2,360,Completed
CUST_0454,2023-09-03,Ethernet Cable,1,25,Completed
CUST_1757,2023-05-06,Gaming Laptop,1,-1500,Returned
CUST_1805,2024-06-22,Gaming Laptop,3,4500,Completed
CUST_0544,2023-08-11,Monitor 27in,1,350,Completed
CUST_0157,2022-11-23,Monitor 27in,1,350,Completed
CUST_0932,2023-11-04,Ethernet Cable,1,25,Completed
CUST_1085,2024-01-20,Ethernet Cable,1,25,Completed
CUST_0284,2022-06-02,USB-C Dock,10,1800,Completed
CUST_1940,2024-03-29,Monitor 27in,2,700,Completed
CUST_1796,2023-10-04,Ethernet Cable,1,25,Completed
CUST_1138,2023-02-15,Ethernet Cable,3,75,Completed
CUST_0436,2023-07-24,Monitor 27in,1,350,Completed
CUST_0192,2023-07-27,Mechanical Keyboard,2,240,Completed
CUST_1505,2023-04-08,Gaming Laptop,2,3000,Completed
CUST_0252,2022-10-12,Enterprise Server,2,9000,Completed
CUST_0720,2023-03-04,Enterprise Server,2,9000,Completed
CUST_1533,2022-08-14,Enterprise Server,2,9000,Completed
CUST_0154,2024-10-09,Enterprise Server,1,4500,Completed
CUST_1671,2023-09-14,Monitor 27in,1,350,Completed
CUST_1583,2023-09-10,Ethernet Cable,1,25,Completed
CUST_1734,2022-07-14,Enterprise Server,1,4500,Completed
CUST_0179,2022-08-01,Mechanical Keyboard,1,120,Completed
CUST_1306,2022-07-05,Ethernet Cable,10,250,Completed
CUST_0926,2022-12-14,Monitor 27in,1,350,Completed
CUST_1136,2023-06-26,USB-C Dock,1,180,Completed
CUST_1466,2022-09-09,Mechanical Keyboard,1,120,Completed
CUST_0682,2022-05-20,Mechanical Keyboard,3,360,Completed
CUST_1500,2022-06-16,Monitor 27in,2,700,Completed
CUST_0613,2022-11-08,Ethernet Cable,5,125,Completed
CUST_0293,2022-07-05,Gaming Laptop,1,1500,Completed
CUST_1002,2022-11-23,USB-C Dock,3,540,Completed
CUST_1706,2023-07-06,Monitor 27in,2,700,Completed
CUST_1592,2024-04-05,Enterprise Server,5,22500,Completed
CUST_1351,2022-06-06,Monitor 27in,2,700,Completed
CUST_1031,2023-09-09,Gaming Laptop,2,3000,Completed
CUST_0306,2023-08-11,Mechanical Keyboard,1,120,Completed
CUST_0056,2022-09-17,USB-C Dock,2,360,Completed
CUST_1969,2023-10-20,Mechanical Keyboard,1,120,Completed
CUST_0859,2024-03-14,USB-C Dock,1,180,Completed
CUST_1547,2023-01-20,Ethernet Cable,2,50,Completed
CUST_1219,2022-07-09,USB-C Dock,2,360,Completed
CUST_0588,2022-10-10,Ethernet Cable,2,50,Completed
CUST_0873,2022-05-15,Ethernet Cable,5,125,Completed
CUST_1627,2024-02-07,Mechanical Keyboard,1,120,Completed
CUST_0745,2022-12-18,Gaming Laptop,2,3000,Completed
CUST_1330,2022-12-20,Mechanical Keyboard,1,120,Completed
CUST_0148,2024-02-10,Ethernet Cable,1,-25,Returned
CUST_0056,2023-01-01,Gaming Laptop,5,7500,Completed
CUST_1490,2023-03-28,Monitor 27in,3,1050,Completed
CUST_0159,2022-12-04,Enterprise Server,1,4500,Completed
CUST_1239,2024-06-25,Ethernet Cable,1,25,Completed
CUST_0946,2023-06-17,Mechanical Keyboard,1,120,Completed
CUST_1917,2023-03-13,Monitor 27in,1,350,Completed
CUST_1649,2024-07-07,Ethernet Cable,2,50,Completed
CUST_0856,2023-07-21,Gaming Laptop,2,-3000,Returned
CUST_1191,2024-06-09,Mechanical Keyboard,1,120,Completed
CUST_0148,2024-07-27,Ethernet Cable,1,25,Completed
CUST_1396,2024-08-27,Monitor 27in,3,1050,Completed
CUST_0187,2024-03-15,Gaming Laptop,1,1500,Completed
CUST_0116,2023-02-23,Enterprise Server,1,4500,Completed
CUST_0048,2023-02-14,Ethernet Cable,1,25,Completed
CUST_0718,2023-06-21,Ethernet Cable,3,75,Completed
CUST_1427,2022-07-06,USB-C Dock,1,180,Completed
CUST_1101,2023-06-13,Monitor 27in,1,350,Completed
CUST_1211,2023-01-06,USB-C Dock,1,180,Completed
CUST_1647,2023-12-17,Mechanical Keyboard,1,120,Completed
CUST_1933,2023-06-21,Ethernet Cable,1,25,Completed
CUST_1976,2024-04-22,USB-C Dock,1,180,Completed
CUST_1982,2022-11-16,Mechanical Keyboard,1,120,Completed
CUST_0342,2023-01-23,Monitor 27in,1,350,Completed
CUST_0107,2022-12-15,Monitor 27in,1,350,Completed
CUST_1133,2024-08-31,Enterprise Server,1,4500,Completed
CUST_0108,2022-12-30,Ethernet Cable,1,25,Completed
CUST_0189,2023-04-19,Gaming Laptop,5,7500,Completed
CUST_1577,2023-11-18,Ethernet Cable,1,25,Completed
CUST_0616,2023-03-08,Monitor 27in,1,350,Completed
CUST_1799,2024-06-02,Monitor 27in,20,7000,Completed
CUST_0712,2022-06-04,Monitor 27in,3,1050,Completed
CUST_1108,2023-03-26,Enterprise Server,1,4500,Completed
CUST_1624,2024-03-22,Ethernet Cable,1,25,Completed
CUST_1310,2022-10-11,Mechanical Keyboard,1,120,Completed
CUST_0858,2023-08-13,Gaming Laptop,1,1500,Completed
CUST_0808,2022-08-25,Enterprise Server,1,4500,Completed
CUST_0716,2022-06-01,Gaming Laptop,1,1500,Completed
CUST_0130,2023-11-05,Ethernet Cable,1,25,Completed
CUST_0145,2023-09-21,Gaming Laptop,3,4500,Completed
CUST_0222,2024-02-08,Ethernet Cable,2,-50,Returned
CUST_1931,2023-03-31,Mechanical Keyboard,1,120,Completed
CUST_1002,2023-05-30,Monitor 27in,2,700,Completed
CUST_1287,2023-06-26,Gaming Laptop,1,1500,Completed
CUST_0760,2023-01-03,Gaming Laptop,2,3000,Completed
CUST_1706,2023-05-25,Gaming Laptop,1,1500,Completed
CUST_1304,2022-09-15,Ethernet Cable,1,25,Completed
CUST_1328,2023-08-29,Mechanical Keyboard,1,120,Completed
CUST_0163,2023-12-04,Ethernet Cable,1,25,Completed
CUST_1035,2023-05-11,Monitor 27in,3,1050,Completed
CUST_1279,2024-02-11,Ethernet Cable,1,25,Completed
CUST_1965,2023-03-10,USB-C Dock,2,360,Completed
CUST_1899,2023-09-01,Gaming Laptop,1,-1500,Returned
CUST_1912,2023-06-13,USB-C Dock,2,360,Completed
CUST_0461,2024-01-30,Gaming Laptop,2,3000,Completed
CUST_0194,2024-10-01,Mechanical Keyboard,3,360,Completed
CUST_1449,2023-11-19,USB-C Dock,1,180,Completed
CUST_0700,2023-08-16,Enterprise Server,1,4500,Completed
CUST_1459,2023-06-01,Monitor 27in,3,1050,Completed
