customer_id,region,acquisition_channel,signup_date
CUST_1738,EMEA,Online Web,2023-06-10
CUST_1739,LATAM,Distributor,2022-01-09
CUST_1740,North_America,Online Web,2022-12-17
CUST_1741,APAC,Distributor,2023-06-18
CUST_1742,North_America,Direct Sales,2023-03-22
CUST_1743,North_America,Direct Sales,2023-01-24
CUST_1744,North_America,Distributor,2023-01-16
CUST_1745,North_America,Direct Sales,2022-08-23
CUST_1746,North_America,Distributor,2022-03-10
CUST_1747,EMEA,Direct Sales,2022-12-20
CUST_1748,North_America,Direct Sales,2023-08-15
CUST_1749,North_America,Direct Sales,2023-12-29
CUST_1750,EMEA,Distributor,2022-06-18
CUST_1751,APAC,Direct Sales,2023-09-24
CUST_1752,EMEA,Distributor,2022-05-25
CUST_1753,North_America,Online Web,2022-04-21
CUST_1754,EMEA,Direct Sales,2022-02-09
CUST_1755,North_America,Online Web,2023-07-13
CUST_1756,EMEA,Distributor,2022-12-27
CUST_1757,North_America,Distributor,2023-02-15
CUST_1758,EMEA,Online Web,2022-02-07
CUST_1759,EMEA,Online Web,2022-12-01
CUST_1760,APAC,Online Web,2023-12-06
CUST_1761,North_America,Online Web,2022-10-24
CUST_1762,APAC,Distributor,2022-09-21
CUST_1763,EMEA,Distributor,2022-06-01
CUST_1764,EMEA,Distributor,2022-03-21
CUST_1765,North_America,Direct Sales,2022-09-08
CUST_1766,APAC,Direct Sales,2023-11-04
CUST_1767,North_America,Online Web,2022-02-25
CUST_1768,North_America,Distributor,2022-10-21
CUST_1769,APAC,Distributor,2022-04-10
CUST_1770,EMEA,Direct Sales,2023-06-29
CUST_1771,LATAM,Distributor,2022-03-28
CUST_1772,EMEA,Distributor,2023-09-22
CUST_1773,North_America,Online Web,2023-03-24
CUST_1774,North_America,Direct Sales,2023-06-19
CUST_1775,EMEA,Direct Sales,2022-04-19
CUST_1776,North_America,Direct Sales,2022-11-05
CUST_1777,North_America,Direct Sales,2023-06-01
CUST_1778,APAC,Online Web,2022-04-11
CUST_1779,North_America,Online Web,2023-04-19
CUST_1780,EMEA,Distributor,2022-08-17
CUST_1781,APAC,Direct Sales,2022-06-08
CUST_1782,APAC,Distributor,2022-05-20
CUST_1783,LATAM,Distributor,2023-01-05
CUST_1784,EMEA,Online Web,2023-12-05
CUST_1785,APAC,Online Web,2022-04-15
CUST_1786,North_America,Distributor,2022-11-30
CUST_1787,EMEA,Online Web,2023-06-06
CUST_1788,North_America,Direct Sales,2022-09-23
CUST_1789,EMEA,Direct Sales,2023-03-17
CUST_1790,North_America,Direct Sales,2022-03-15
CUST_1791,North_America,Distributor,2022-08-07
CUST_1792,EMEA,Direct Sales,2023-08-27
CUST_1793,EMEA,Distributor,2023-05-18
CUST_1794,North_America,Direct Sales,2023-12-10
CUST_1795,APAC,Distributor,2022-07-11
CUST_1796,LATAM,Online Web,2022-12-19
CUST_1797,North_America,Online Web,2023-10-20
CUST_1798,North_America,Direct Sales,2023-12-29
CUST_1799,EMEA,Online Web,2023-07-10
CUST_1800,North_America,Distributor,2023-08-23
CUST_1801,North_America,Direct Sales,2022-10-03
CUST_1802,EMEA,Direct Sales,2023-05-12
CUST_1803,EMEA,Distributor,2023-10-07
CUST_1804,North_America,Online Web,2022-05-05
CUST_1805,North_America,Online Web,2023-09-08
CUST_1806,APAC,Distributor,2022-01-15
CUST_1807,APAC,Distributor,2022-06-15
CUST_1808,LATAM,Distributor,2023-09-13
CUST_1809,North_America,Distributor,2022-02-10
CUST_1810,North_America,Distributor,2022-03-10
CUST_1811,North_America,Direct Sales,2022-08-23
CUST_1812,EMEA,Distributor,2022-12-19
CUST_1813,North_America,Online Web,2023-06-08
CUST_1814,EMEA,Distributor,2023-04-04
CUST_1815,LATAM,Distributor,2023-06-23
CUST_1816,EMEA,Online Web,2022-08-11
CUST_1817,North_America,Online Web,2023-08-27
CUST_1818,EMEA,Online Web,2023-10-15
CUST_1819,North_America,Online Web,2023-01-28
CUST_1820,North_America,Direct Sales,2023-12-22
CUST_1821,APAC,Distributor,2023-04-02
CUST_1822,APAC,Direct Sales,2022-06-30
CUST_1823,North_America,Online Web,2022-07-22
CUST_1824,EMEA,Online Web,2023-05-26
CUST_1825,North_America,Distributor,2023-09-11
CUST_1826,EMEA,Distributor,2022-12-11
CUST_1827,North_America,Direct Sales,2022-11-13
CUST_1828,North_America,Online Web,2023-04-05
CUST_1829,EMEA,Online Web,2022-05-06
CUST_1830,North_America,Direct Sales,2022-01-01
CUST_1831,EMEA,Distributor,2023-08-27
CUST_1832,North_America,Online Web,2022-02-18
CUST_1833,APAC,Distributor,2022-12-14
CUST_1834,North_America,Distributor,2023-02-08
CUST_1835,North_America,Online Web,2022-09-17
CUST_1836,EMEA,Distributor,2022-09-03
CUST_1837,North_America,Direct Sales,2022-11-04
CUST_1838,APAC,Direct Sales,2022-11-08
CUST_1839,North_America,Direct Sales,2022-04-03
CUST_1840,LATAM,Direct Sales,2022-05-13
CUST_1841,EMEA,Direct Sales,2023-08-19
CUST_1842,EMEA,Online Web,2022-02-22
CUST_1843,EMEA,Online Web,2022-03-14
CUST_1844,APAC,Online Web,2022-12-01
CUST_1845,EMEA,Online Web,2023-08-09
CUST_1846,EMEA,Direct Sales,2022-12-14
CUST_1847,EMEA,Distributor,2023-08-15
CUST_1848,EMEA,Direct Sales,2022-07-19
CUST_1849,EMEA,Distributor,2022-07-05
CUST_1850,North_America,Direct Sales,2022-08-21
CUST_1851,EMEA,Distributor,2023-12-31
CUST_1852,APAC,Distributor,2023-03-17
CUST_1853,EMEA,Direct Sales,2022-06-26
CUST_1854,North_America,Direct Sales,2022-08-03
CUST_1855,North_America,Direct Sales,2022-02-19
CUST_1856,EMEA,Online Web,2023-08-22
CUST_1857,APAC,Online Web,2022-02-17
CUST_1858,North_America,Direct Sales,2022-01-04
CUST_1859,EMEA,Online Web,2022-11-29
CUST_1860,APAC,Distributor,2022-01-31
CUST_1861,EMEA,Direct Sales,2023-03-18
CUST_1862,LATAM,Online Web,2023-04-04
CUST_1863,North_America,Online Web,2022-09-22
CUST_1864,APAC,Online Web,2023-12-29
CUST_1865,EMEA,Direct Sales,2023-01-15
CUST_1866,EMEA,Direct Sales,2022-07-17
CUST_1867,North_America,Online Web,2023-07-04
CUST_1868,EMEA,Direct Sales,2022-08-18
CUST_1869,North_America,Online Web,2023-03-07
CUST_1870,APAC,Distributor,2022-09-11
CUST_1871,North_America,Direct Sales,2023-08-18
CUST_1872,EMEA,Online Web,2022-10-08
CUST_1873,EMEA,Direct Sales,2023-11-15
CUST_1874,EMEA,Online Web,2022-08-28
CUST_1875,North_America,Direct Sales,2022-04-20
CUST_1876,EMEA,Online Web,2022-12-11
CUST_1877,North_America,Direct Sales,2022-02-25
CUST_1878,North_America,Distributor,2022-01-02
CUST_1879,EMEA,Distributor,2022-03-26
CUST_1880,LATAM,Distributor,2022-03-19
CUST_1881,APAC,Online Web,2023-09-16
CUST_1882,EMEA,Direct Sales,2023-11-26
CUST_1883,APAC,Online Web,2023-09-13
CUST_1884,North_America,Direct Sales,2022-02-19
CUST_1885,North_America,Online Web,2023-11-10
CUST_1886,APAC,Direct Sales,2023-02-12
CUST_1887,EMEA,Online Web,2022-07-06
CUST_1888,North_America,Distributor,2022-08-18
CUST_1889,EMEA,Distributor,2023-07-08
CUST_1890,North_America,Direct Sales,2023-08-02
CUST_1891,North_America,Distributor,2022-03-31
CUST_1892,APAC,Direct Sales,2023-09-02
CUST_1893,North_America,Distributor,2022-09-13
CUST_1894,EMEA,Online Web,2022-12-24
CUST_1895,EMEA,Online Web,2023-03-29
CUST_1896,APAC,Distributor,2023-08-18
CUST_1897,North_America,Distributor,2023-02-22
CUST_1898,EMEA,Online Web,2022-05-09
CUST_1899,LATAM,Direct Sales,2022-09-20
CUST_1900,North_America,Online Web,2023-02-17
CUST_1901,North_America,Distributor,2022-07-27
CUST_1902,LATAM,Distributor,2023-04-04
CUST_1903,North_America,Online Web,2022-11-12
CUST_1904,EMEA,Distributor,2023-01-28
CUST_1905,North_America,Online Web,2023-04-13
CUST_1906,APAC,Direct Sales,2022-09-25
CUST_1907,EMEA,Online Web,2022-12-24
CUST_1908,North_America,Distributor,2023-05-18
CUST_1909,APAC,Direct Sales,2023-09-09
CUST_1910,North_America,Online Web,2023-09-16
CUST_1911,LATAM,Distributor,2023-06-17
CUST_1912,EMEA,Direct Sales,2022-08-14
CUST_1913,EMEA,Direct Sales,2023-05-14
CUST_1914,North_America,Direct Sales,2023-12-17
CUST_1915,EMEA,Distributor,2023-10-18
CUST_1916,EMEA,Distributor,2023-07-19
CUST_1917,EMEA,Online Web,2022-05-23
CUST_1918,North_America,Online Web,2023-01-17
CUST_1919,EMEA,Direct Sales,2022-08-09
CUST_1920,LATAM,Direct Sales,2023-08-16
CUST_1921,EMEA,Direct Sales,2023-07-27
CUST_1922,North_America,Distributor,2023-03-05
CUST_1923,North_America,Distributor,2023-11-11
CUST_1924,LATAM,Online Web,2022-09-28
CUST_1925,North_America,Online Web,2023-03-27
CUST_1926,North_America,Online Web,2023-06-19
CUST_1927,North_America,Online Web,2022-10-29
CUST_1928,North_America,Direct Sales,2022-11-04
CUST_1929,APAC,Direct Sales,2022-11-09
CUST_1930,North_America,Direct Sales,2023-01-02
CUST_1931,North_America,Online Web,2022-07-27
CUST_1932,APAC,Distributor,2022-09-24
CUST_1933,North_America,Online Web,2022-06-28
CUST_1934,APAC,Distributor,2022-10-22
CUST_1935,EMEA,Direct Sales,2022-04-09
CUST_1936,North_America,Online Web,2022-11-01
CUST_1937,EMEA,Online Web,2022-02-21
CUST_1938,LATAM,Direct Sales,2022-10-30
CUST_1939,North_America,Distributor,2023-03-15
CUST_1940,EMEA,Online Web,2023-11-21
CUST_1941,APAC,Online Web,2023-08-22
CUST_1942,North_America,Distributor,2022-07-18
CUST_1943,APAC,Distributor,2023-04-05
CUST_1944,LATAM,Online Web,2022-05-06
CUST_1945,EMEA,Direct Sales,2023-02-15
CUST_1946,EMEA,Online Web,2022-06-30
CUST_1947,North_America,Online Web,2023-02-05
CUST_1948,North_America,Distributor,2022-04-09
CUST_1949,EMEA,Online Web,2023-04-18
CUST_1950,EMEA,Direct Sales,2023-09-01
CUST_1951,APAC,Direct Sales,2023-04-17
CUST_1952,EMEA,Online Web,2022-08-26
CUST_1953,APAC,Online Web,2022-02-24
CUST_1954,North_America,Online Web,2022-01-29
CUST_1955,APAC,Distributor,2023-07-30
CUST_1956,North_America,Online Web,2023-05-21
CUST_1957,EMEA,Direct Sales,2023-08-21
CUST_1958,APAC,Online Web,2023-07-11
CUST_1959,APAC,Online Web,2023-12-03
CUST_1960,North_America,Online Web,2023-09-14
CUST_1961,APAC,Direct Sales,2022-08-11
CUST_1962,LATAM,Online Web,2022-02-05
CUST_1963,EMEA,Online Web,2022-04-20
CUST_1964,EMEA,Direct Sales,2022-03-01
CUST_1965,North_America,Distributor,2022-11-20
CUST_1966,EMEA,Online Web,2023-05-19
CUST_1967,APAC,Distributor,2023-06-19
CUST_1968,North_America,Distributor,2022-08-26
CUST_1969,LATAM,Direct Sales,2023-08-31
CUST_1970,North_America,Direct Sales,2022-11-11
CUST_1971,EMEA,Distributor,2022-09-05
CUST_1972,North_America,Direct Sales,2023-12-04
CUST_1973,North_America,Direct Sales,2022-09-23
CUST_1974,APAC,Direct Sales,2023-12-21
CUST_1975,North_America,Distributor,2022-12-06
CUST_1976,EMEA,Distributor,2023-08-19
CUST_1977,North_America,Distributor,2023-02-07
CUST_1978,APAC,Direct Sales,2022-05-03
CUST_1979,EMEA,Distributor,2022-04-10
CUST_1980,EMEA,Distributor,2022-05-04
CUST_1981,APAC,Distributor,2023-04-17
CUST_1982,North_America,Online Web,2022-06-26
CUST_1983,EMEA,Online Web,2022-07-28
CUST_1984,North_America,Distributor,2023-07-22
CUST_1985,North_America,Online Web,2022-07-16
CUST_1986,North_America,Direct Sales,2023-11-05
CUST_1987,LATAM,Distributor,2023-10-06
CUST_1988,North_America,Online Web,2022-01-06
CUST_1989,APAC,Distributor,2022-05-30
CUST_1990,APAC,Distributor,2023-07-22
CUST_1991,North_America,Direct Sales,2023-06-30
CUST_1992,EMEA,Distributor,2023-06-04
CUST_1993,EMEA,Direct Sales,2022-08-09
CUST_1994,LATAM,Online Web,2023-12-31
CUST_1995,North_America,Direct Sales,2022-12-20
CUST_1996,APAC,Online Web,2022-06-03
CUST_1997,North_America,Online Web,2022-10-31
CUST_1998,North_America,Distributor,2022-07-09
CUST_1999,LATAM,Distributor,2022-01-27
