customer_id	transaction_date	product_name	quantity	total_amount	status	region	adquisition_channel	sinup_date
CUST_1573	28/04/2023	Mechanical Keyboard	2	240	Completed	EMEA	Distributor	20/05/2022
CUST_1947	06/01/2024	Monitor 27in	1	350	Completed	North_America	Online Web	05/02/2023
CUST_0402	29/05/2023	Enterprise Server	1	4500	Completed	APAC	Direct Sales	25/10/2022
CUST_1089	12/11/2023	Gaming Laptop	1	1500	Completed	North_America	Distributor	04/09/2023
CUST_1344	13/08/2023	USB-C Dock	5	900	Completed	EMEA	Online Web	12/06/2023
CUST_0388	29/06/2023	Gaming Laptop	1	1500	Completed	APAC	Online Web	17/09/2022
CUST_0915	27/11/2023	Gaming Laptop	2	3000	Completed	EMEA	Online Web	07/04/2023
CUST_0130	26/10/2023	Ethernet Cable	1	25	Completed	EMEA	Direct Sales	22/01/2023
CUST_0962	07/04/2023	Gaming Laptop	1	1500	Completed	EMEA	Online Web	01/03/2023
CUST_0979	05/03/2023	Gaming Laptop	1	1500	Completed	APAC	Distributor	26/06/2022
CUST_0748	24/08/2022	Ethernet Cable	1	25	Completed	APAC	Distributor	31/05/2022
CUST_0386	30/07/2023	Mechanical Keyboard	3	360	Completed	EMEA	Online Web	31/03/2023
CUST_1010	01/05/2024	Ethernet Cable	2	50	Completed	North_America	Distributor	09/10/2023
CUST_1582	22/09/2023	Enterprise Server	1	4500	Completed	APAC	Distributor	24/01/2023
CUST_1447	13/12/2023	Enterprise Server	1	4500	Completed	APAC	Distributor	10/05/2023
CUST_0269	11/11/2023	USB-C Dock	2	360	Completed	LATAM	Online Web	04/01/2023
CUST_0914	22/08/2022	Mechanical Keyboard	1	120	Completed	North_America	Distributor	16/01/2022
CUST_0966	07/06/2024	Mechanical Keyboard	20	2400	Completed	North_America	Direct Sales	09/06/2023
CUST_0755	12/12/2023	Gaming Laptop	2	3000	Completed	LATAM	Online Web	19/10/2023
CUST_1423	05/11/2023	Monitor 27in	1	350	Completed	APAC	Online Web	06/06/2023
CUST_0955	15/03/2022	USB-C Dock	2	360	Completed	EMEA	Online Web	02/02/2022
CUST_1120	24/10/2022	Enterprise Server	5	22500	Completed	North_America	Online Web	13/07/2022
CUST_0610	28/10/2024	Ethernet Cable	2	50	Completed	APAC	Direct Sales	13/11/2023
CUST_1217	27/10/2022	USB-C Dock	2	360	Completed	North_America	Direct Sales	09/09/2022
CUST_0310	03/09/2022	Ethernet Cable	2	50	Completed	LATAM	Online Web	18/02/2022
CUST_1604	28/11/2023	Mechanical Keyboard	1	120	Completed	EMEA	Online Web	04/10/2023
CUST_0490	07/08/2023	Monitor 27in	5	1750	Completed	North_America	Distributor	20/09/2022
CUST_1416	13/02/2024	Ethernet Cable	1	25	Completed	APAC	Online Web	19/11/2023
CUST_0348	19/11/2023	Mechanical Keyboard	10	1200	Completed	EMEA	Distributor	13/07/2023
CUST_1714	25/08/2023	Ethernet Cable	10	250	Completed	LATAM	Direct Sales	13/10/2022
CUST_0035	07/06/2024	Ethernet Cable	5	125	Completed	North_America	Direct Sales	25/11/2023
CUST_0721	26/08/2024	Monitor 27in	3	1050	Completed	EMEA	Online Web	09/09/2023
CUST_0031	08/11/2023	Gaming Laptop	1	1500	Completed	North_America	Distributor	04/08/2023
CUST_1907	30/03/2023	Ethernet Cable	1	25	Completed	EMEA	Online Web	24/12/2022
CUST_0351	22/02/2024	Ethernet Cable	2	50	Completed	North_America	Online Web	10/06/2023
CUST_0581	23/01/2023	USB-C Dock	1	180	Completed	North_America	Direct Sales	14/01/2023
CUST_1181	04/09/2023	Mechanical Keyboard	1	120	Completed	LATAM	Online Web	11/03/2023
CUST_0269	29/03/2023	Ethernet Cable	1	25	Completed	LATAM	Online Web	04/01/2023
CUST_0322	06/05/2024	Monitor 27in	1	350	Completed	APAC	Distributor	14/12/2023
CUST_0181	12/06/2023	USB-C Dock	1	180	Completed	LATAM	Distributor	24/01/2023
CUST_0739	03/03/2023	Mechanical Keyboard	2	240	Completed	EMEA	Distributor	20/04/2022
CUST_1645	06/12/2023	USB-C Dock	1	180	Completed	EMEA	Direct Sales	29/04/2023
CUST_1409	11/06/2023	USB-C Dock	10	1800	Completed	APAC	Direct Sales	06/03/2023
CUST_0434	13/01/2023	Gaming Laptop	2	3000	Completed	LATAM	Distributor	25/02/2022
CUST_0274	19/07/2024	Mechanical Keyboard	3	360	Completed	North_America	Online Web	10/08/2023
CUST_0568	18/08/2022	USB-C Dock	1	180	Completed	North_America	Online Web	16/08/2022
CUST_0107	10/08/2023	Mechanical Keyboard	3	360	Completed	North_America	Distributor	31/10/2022
CUST_1891	13/11/2022	USB-C Dock	3	540	Completed	North_America	Distributor	31/03/2022
CUST_1261	24/08/2022	Monitor 27in	2	700	Completed	APAC	Direct Sales	26/04/2022
CUST_0854	06/11/2023	Ethernet Cable	1	25	Completed	EMEA	Online Web	12/01/2023
CUST_1527	29/01/2023	Ethernet Cable	1	25	Completed	North_America	Direct Sales	27/01/2023
CUST_1025	19/12/2022	Enterprise Server	5	22500	Completed	North_America	Distributor	06/08/2022
CUST_1534	12/03/2024	Gaming Laptop	2	3000	Completed	EMEA	Direct Sales	27/08/2023
CUST_0918	03/04/2024	Enterprise Server	1	4500	Completed	APAC	Direct Sales	22/06/2023
CUST_0152	14/11/2023	Monitor 27in	1	350	Completed	APAC	Direct Sales	18/11/2022
CUST_0410	21/08/2024	Mechanical Keyboard	2	240	Completed	EMEA	Online Web	14/09/2023
CUST_1352	01/12/2022	Gaming Laptop	1	1500	Completed	EMEA	Distributor	04/10/2022
CUST_0488	23/05/2023	Enterprise Server	3	13500	Completed	APAC	Distributor	26/06/2022
CUST_0857	10/05/2024	Enterprise Server	1	4500	Completed	EMEA	Direct Sales	31/08/2023
CUST_0079	08/08/2022	Gaming Laptop	1	1500	Completed	EMEA	Online Web	06/01/2022
CUST_0535	17/02/2023	USB-C Dock	3	540	Completed	North_America	Direct Sales	20/07/2022
CUST_1154	16/04/2022	USB-C Dock	1	180	Completed	EMEA	Distributor	12/02/2022
CUST_1128	11/11/2022	Enterprise Server	1	4500	Completed	LATAM	Direct Sales	14/02/2022
CUST_0441	06/05/2022	Enterprise Server	1	4500	Completed	LATAM	Online Web	07/04/2022
CUST_0221	15/02/2023	Gaming Laptop	1	1500	Completed	North_America	Distributor	21/06/2022
CUST_1744	20/10/2023	Gaming Laptop	1	1500	Completed	North_America	Distributor	16/01/2023
CUST_0291	23/09/2023	Ethernet Cable	1	25	Completed	EMEA	Direct Sales	04/12/2022
CUST_1648	09/11/2023	Ethernet Cable	1	25	Completed	North_America	Distributor	14/01/2023
CUST_1121	21/06/2022	Ethernet Cable	1	25	Completed	North_America	Online Web	18/05/2022
CUST_0476	12/02/2023	Enterprise Server	3	13500	Completed	North_America	Online Web	27/08/2022
CUST_1151	03/10/2022	Mechanical Keyboard	5	600	Completed	LATAM	Direct Sales	18/04/2022
CUST_1221	06/06/2023	Monitor 27in	2	700	Completed	EMEA	Online Web	15/09/2022
CUST_1781	27/07/2022	Mechanical Keyboard	1	120	Completed	APAC	Direct Sales	08/06/2022
CUST_0009	09/10/2022	Monitor 27in	1	350	Completed	North_America	Direct Sales	15/09/2022
CUST_0535	13/03/2023	Monitor 27in	1	350	Completed	North_America	Direct Sales	20/07/2022
CUST_1924	07/02/2023	USB-C Dock	5	900	Completed	LATAM	Online Web	28/09/2022
CUST_0330	30/03/2023	USB-C Dock	2	360	Completed	EMEA	Direct Sales	10/10/2022
CUST_1980	14/12/2022	Enterprise Server	1	4500	Completed	EMEA	Distributor	04/05/2022
CUST_0483	02/02/2023	Enterprise Server	1	4500	Completed	LATAM	Distributor	26/07/2022
CUST_0052	25/09/2023	Ethernet Cable	2	50	Completed	North_America	Direct Sales	13/09/2023
CUST_0613	24/07/2022	Ethernet Cable	1	25	Completed	North_America	Direct Sales	18/01/2022
CUST_0054	22/02/2022	Enterprise Server	1	4500	Completed	LATAM	Distributor	22/02/2022
CUST_0905	16/11/2023	Monitor 27in	1	350	Completed	North_America	Distributor	29/07/2023
CUST_0149	04/05/2023	Monitor 27in	1	350	Completed	APAC	Direct Sales	15/11/2022
CUST_1019	13/08/2023	Mechanical Keyboard	2	240	Completed	EMEA	Direct Sales	13/02/2023
CUST_0094	05/07/2023	Mechanical Keyboard	2	240	Completed	North_America	Online Web	29/12/2022
CUST_1963	07/03/2023	Mechanical Keyboard	10	1200	Completed	EMEA	Online Web	20/04/2022
CUST_1676	11/10/2023	Enterprise Server	1	4500	Completed	LATAM	Online Web	09/08/2023
CUST_1402	14/01/2023	Enterprise Server	3	13500	Completed	North_America	Online Web	25/06/2022
CUST_1144	02/01/2023	Ethernet Cable	1	25	Completed	North_America	Distributor	22/12/2022
CUST_1689	31/05/2023	Ethernet Cable	1	25	Completed	North_America	Distributor	10/08/2022
CUST_0170	07/04/2024	Monitor 27in	2	700	Completed	North_America	Online Web	04/05/2023
CUST_0850	03/10/2022	Monitor 27in	1	350	Completed	North_America	Online Web	26/09/2022
CUST_0049	24/06/2023	Gaming Laptop	1	1500	Completed	North_America	Online Web	19/04/2023
CUST_1401	02/08/2022	Enterprise Server	1	-4500	Returned	EMEA	Distributor	13/03/2022
CUST_0734	09/02/2022	Gaming Laptop	2	3000	Completed	EMEA	Direct Sales	11/01/2022
CUST_0312	28/01/2023	Monitor 27in	2	700	Completed	APAC	Online Web	07/02/2022
CUST_0206	12/03/2024	USB-C Dock	1	180	Completed	APAC	Direct Sales	25/12/2023
CUST_1079	16/02/2024	Enterprise Server	3	13500	Completed	APAC	Distributor	09/12/2023
CUST_1438	22/04/2023	USB-C Dock	1	180	Completed	APAC	Online Web	03/08/2022
CUST_0767	02/11/2022	Ethernet Cable	1	25	Completed	North_America	Distributor	13/02/2022
CUST_1044	30/07/2023	Mechanical Keyboard	1	120	Completed	EMEA	Distributor	08/09/2022
CUST_1820	14/08/2024	Mechanical Keyboard	1	120	Completed	North_America	Direct Sales	22/12/2023
CUST_1763	24/11/2022	Enterprise Server	1	4500	Completed	EMEA	Distributor	01/06/2022
CUST_1866	14/11/2022	Enterprise Server	1	4500	Completed	EMEA	Direct Sales	17/07/2022
CUST_0576	16/08/2022	Mechanical Keyboard	2	240	Completed	North_America	Direct Sales	27/04/2022
CUST_1797	12/04/2024	Ethernet Cable	1	25	Completed	North_America	Online Web	20/10/2023
CUST_1911	07/07/2023	Mechanical Keyboard	3	360	Completed	LATAM	Distributor	17/06/2023
CUST_1890	17/01/2024	Monitor 27in	1	350	Completed	North_America	Direct Sales	02/08/2023
CUST_0301	14/05/2024	Mechanical Keyboard	3	360	Completed	LATAM	Online Web	11/10/2023
CUST_1101	19/01/2023	Gaming Laptop	2	3000	Completed	North_America	Direct Sales	17/07/2022
CUST_1869	18/06/2023	Monitor 27in	1	350	Completed	North_America	Online Web	07/03/2023
CUST_1057	11/02/2023	Gaming Laptop	5	7500	Completed	North_America	Online Web	09/08/2022
CUST_1021	30/04/2024	Monitor 27in	1	350	Completed	North_America	Direct Sales	16/11/2023
CUST_0260	30/05/2022	Mechanical Keyboard	2	240	Completed	North_America	Direct Sales	12/05/2022
CUST_0595	30/03/2023	Ethernet Cable	1	25	Completed	APAC	Direct Sales	07/09/2022
CUST_1835	05/05/2023	Mechanical Keyboard	1	120	Completed	North_America	Online Web	17/09/2022
CUST_1573	17/12/2022	Ethernet Cable	1	25	Completed	EMEA	Distributor	20/05/2022
CUST_0780	21/04/2023	Mechanical Keyboard	1	120	Completed	APAC	Distributor	29/11/2022
CUST_0678	12/12/2022	Mechanical Keyboard	1	120	Completed	North_America	Online Web	09/07/2022
CUST_1571	26/05/2023	Gaming Laptop	3	4500	Completed	North_America	Direct Sales	24/06/2022
CUST_1932	11/01/2023	Enterprise Server	5	22500	Completed	APAC	Distributor	24/09/2022
CUST_1301	30/04/2023	Monitor 27in	1	350	Completed	APAC	Online Web	06/10/2022
CUST_0093	07/12/2022	USB-C Dock	1	180	Completed	North_America	Online Web	10/05/2022
CUST_0417	26/12/2023	Ethernet Cable	1	25	Completed	North_America	Distributor	21/01/2023
CUST_1674	30/08/2024	Gaming Laptop	1	1500	Completed	LATAM	Direct Sales	19/11/2023
CUST_0271	02/07/2023	Monitor 27in	1	350	Completed	North_America	Online Web	01/08/2022
CUST_0228	02/10/2023	Gaming Laptop	3	4500	Completed	North_America	Direct Sales	28/07/2023
CUST_1809	08/01/2023	Monitor 27in	1	350	Completed	North_America	Distributor	10/02/2022
CUST_0049	26/05/2023	Gaming Laptop	1	1500	Completed	North_America	Online Web	19/04/2023
CUST_0084	18/07/2023	Monitor 27in	2	700	Completed	North_America	Online Web	20/02/2023
CUST_0902	28/04/2023	USB-C Dock	1	180	Completed	LATAM	Online Web	10/04/2023
CUST_1263	18/06/2022	Mechanical Keyboard	1	120	Completed	APAC	Distributor	27/03/2022
CUST_0442	04/12/2023	Mechanical Keyboard	1	120	Completed	LATAM	Distributor	22/03/2023
CUST_0946	10/02/2023	Ethernet Cable	1	25	Completed	EMEA	Direct Sales	16/01/2023
CUST_1970	06/11/2023	USB-C Dock	2	360	Completed	North_America	Direct Sales	11/11/2022
CUST_1956	16/08/2023	Gaming Laptop	3	4500	Completed	North_America	Online Web	21/05/2023
CUST_1870	11/09/2023	Ethernet Cable	3	75	Completed	APAC	Distributor	11/09/2022
CUST_1285	08/08/2023	Enterprise Server	1	4500	Completed	APAC	Direct Sales	03/04/2023
CUST_1284	15/09/2022	Enterprise Server	2	9000	Completed	North_America	Online Web	21/07/2022
CUST_0420	23/10/2022	Enterprise Server	1	4500	Completed	EMEA	Distributor	21/08/2022
CUST_0956	26/03/2023	USB-C Dock	1	180	Completed	North_America	Direct Sales	04/12/2022
CUST_1097	02/12/2023	Ethernet Cable	2	50	Completed	APAC	Distributor	11/05/2023
CUST_0095	10/09/2024	Enterprise Server	1	4500	Completed	North_America	Online Web	13/12/2023
CUST_0511	30/05/2023	Gaming Laptop	1	1500	Completed	LATAM	Online Web	28/11/2022
CUST_1977	02/01/2024	Monitor 27in	2	700	Completed	North_America	Distributor	07/02/2023
CUST_0163	19/02/2024	Mechanical Keyboard	3	360	Completed	APAC	Online Web	08/03/2023
CUST_1298	07/06/2023	USB-C Dock	1	180	Completed	EMEA	Direct Sales	28/06/2022
CUST_0519	14/10/2022	Enterprise Server	1	4500	Completed	APAC	Online Web	09/02/2022
CUST_1088	28/07/2023	Gaming Laptop	3	4500	Completed	EMEA	Online Web	14/05/2023
CUST_1156	09/05/2023	Monitor 27in	1	350	Completed	LATAM	Distributor	14/02/2023
CUST_1686	04/03/2024	Ethernet Cable	1	25	Completed	APAC	Distributor	26/05/2023
CUST_0021	29/09/2023	Ethernet Cable	1	25	Completed	EMEA	Distributor	26/08/2023
CUST_1537	22/08/2023	Monitor 27in	1	350	Completed	North_America	Distributor	26/01/2023
CUST_1885	16/11/2023	Gaming Laptop	1	1500	Completed	North_America	Online Web	10/11/2023
CUST_1680	06/10/2023	Mechanical Keyboard	1	120	Completed	LATAM	Direct Sales	28/08/2023
CUST_1796	27/07/2023	Enterprise Server	1	4500	Completed	LATAM	Online Web	19/12/2022
CUST_0696	06/02/2023	Mechanical Keyboard	1	120	Completed	North_America	Distributor	05/02/2023
CUST_1679	03/09/2023	Enterprise Server	1	4500	Completed	North_America	Online Web	17/08/2023
CUST_0582	14/03/2024	Enterprise Server	3	13500	Completed	North_America	Online Web	25/05/2023
CUST_1491	31/05/2023	Enterprise Server	1	4500	Completed	EMEA	Direct Sales	09/11/2022
CUST_1358	09/11/2022	Monitor 27in	1	350	Completed	EMEA	Online Web	17/06/2022
CUST_1640	11/08/2022	Enterprise Server	1	4500	Completed	LATAM	Distributor	19/07/2022
CUST_1486	09/03/2023	Monitor 27in	1	350	Completed	EMEA	Distributor	16/04/2022
CUST_0609	28/09/2023	Monitor 27in	1	350	Completed	North_America	Distributor	29/03/2023
CUST_1160	19/01/2023	USB-C Dock	1	180	Completed	EMEA	Distributor	10/07/2022
CUST_1517	24/11/2024	Enterprise Server	1	4500	Completed	LATAM	Distributor	25/12/2023
CUST_0944	13/11/2023	Gaming Laptop	2	3000	Completed	APAC	Direct Sales	07/08/2023
CUST_0545	27/03/2023	Mechanical Keyboard	2	240	Completed	EMEA	Direct Sales	24/09/2022
CUST_1931	20/09/2022	Gaming Laptop	1	1500	Completed	North_America	Online Web	27/07/2022
CUST_1994	20/09/2024	Gaming Laptop	1	1500	Completed	LATAM	Online Web	31/12/2023
CUST_1972	01/02/2024	USB-C Dock	3	540	Completed	North_America	Direct Sales	04/12/2023
CUST_1882	05/10/2024	Ethernet Cable	1	25	Completed	EMEA	Direct Sales	26/11/2023
CUST_0520	12/05/2023	Enterprise Server	2	9000	Completed	APAC	Distributor	24/03/2023
CUST_1167	10/10/2024	Monitor 27in	2	700	Completed	North_America	Distributor	23/10/2023
CUST_0758	06/06/2024	Ethernet Cable	2	50	Completed	North_America	Online Web	24/09/2023
CUST_0147	06/09/2022	Mechanical Keyboard	2	240	Completed	EMEA	Online Web	20/08/2022
CUST_0465	08/10/2023	USB-C Dock	1	180	Completed	North_America	Online Web	26/08/2023
CUST_0633	31/03/2023	Gaming Laptop	1	1500	Completed	North_America	Distributor	12/02/2023
CUST_1117	30/03/2023	Monitor 27in	3	1050	Completed	North_America	Direct Sales	26/04/2022
CUST_1750	24/11/2022	USB-C Dock	1	180	Completed	EMEA	Distributor	18/06/2022
CUST_0906	19/03/2023	Enterprise Server	2	9000	Completed	APAC	Online Web	13/05/2022
CUST_0469	30/10/2022	USB-C Dock	3	540	Completed	EMEA	Direct Sales	16/05/2022
CUST_0781	02/12/2024	Monitor 27in	1	350	Completed	North_America	Distributor	14/12/2023
CUST_0819	26/10/2024	USB-C Dock	2	360	Completed	APAC	Direct Sales	07/12/2023
CUST_0104	16/05/2022	Gaming Laptop	1	1500	Completed	LATAM	Online Web	09/04/2022
CUST_0865	03/07/2023	Monitor 27in	10	3500	Completed	North_America	Distributor	22/02/2023
CUST_1899	22/07/2023	Monitor 27in	1	350	Completed	LATAM	Direct Sales	20/09/2022
CUST_1325	10/03/2024	USB-C Dock	1	180	Completed	North_America	Distributor	26/04/2023
CUST_1992	27/01/2024	Mechanical Keyboard	1	120	Completed	EMEA	Distributor	04/06/2023
CUST_1026	10/09/2023	Enterprise Server	10	45000	Completed	EMEA	Distributor	28/05/2023
CUST_1263	17/07/2022	USB-C Dock	1	180	Completed	APAC	Distributor	27/03/2022
CUST_0664	20/09/2024	USB-C Dock	1	180	Completed	APAC	Online Web	18/10/2023
CUST_0590	26/12/2024	Enterprise Server	1	-4500	Returned	APAC	Direct Sales	31/12/2023
CUST_0383	17/11/2022	Gaming Laptop	2	3000	Completed	EMEA	Direct Sales	24/03/2022
CUST_1913	25/07/2023	Ethernet Cable	1	25	Completed	EMEA	Direct Sales	14/05/2023
CUST_0407	31/05/2022	USB-C Dock	3	540	Completed	APAC	Online Web	11/02/2022
CUST_1130	02/10/2022	Mechanical Keyboard	3	360	Completed	EMEA	Distributor	09/02/2022
CUST_1798	05/04/2024	Mechanical Keyboard	10	1200	Completed	North_America	Direct Sales	29/12/2023
CUST_1772	23/10/2023	USB-C Dock	1	180	Completed	EMEA	Distributor	22/09/2023
CUST_1860	29/10/2022	USB-C Dock	3	540	Completed	APAC	Distributor	31/01/2022
CUST_1440	18/07/2023	Ethernet Cable	1	25	Completed	North_America	Online Web	12/10/2022
CUST_0188	06/11/2022	Gaming Laptop	2	-3000	Returned	LATAM	Distributor	19/07/2022
CUST_0120	19/01/2023	USB-C Dock	1	180	Completed	APAC	Distributor	10/07/2022
CUST_1389	11/05/2024	Enterprise Server	2	9000	Completed	EMEA	Distributor	28/07/2023
CUST_1114	24/12/2023	Gaming Laptop	1	1500	Completed	APAC	Direct Sales	16/03/2023
CUST_1097	16/01/2024	Mechanical Keyboard	1	120	Completed	APAC	Distributor	11/05/2023
CUST_0800	11/05/2022	Monitor 27in	1	350	Completed	North_America	Online Web	17/01/2022
CUST_0892	02/01/2023	Enterprise Server	1	4500	Completed	North_America	Direct Sales	22/08/2022
CUST_1783	06/10/2023	Gaming Laptop	5	7500	Completed	LATAM	Distributor	05/01/2023
CUST_1799	20/08/2023	USB-C Dock	1	180	Completed	EMEA	Online Web	10/07/2023
CUST_1184	30/01/2024	USB-C Dock	3	540	Completed	EMEA	Online Web	08/12/2023
CUST_0882	04/07/2024	USB-C Dock	1	-180	Returned	LATAM	Direct Sales	20/07/2023
CUST_1376	05/02/2024	Enterprise Server	3	13500	Completed	EMEA	Online Web	25/11/2023
CUST_1519	16/06/2024	Ethernet Cable	2	50	Completed	EMEA	Direct Sales	31/07/2023
CUST_1749	13/12/2024	USB-C Dock	1	180	Completed	North_America	Direct Sales	29/12/2023
CUST_1158	24/04/2023	Gaming Laptop	1	1500	Completed	North_America	Direct Sales	13/01/2023
CUST_0010	13/06/2023	Ethernet Cable	10	250	Completed	APAC	Distributor	28/01/2023
CUST_1667	04/03/2023	Gaming Laptop	1	1500	Completed	APAC	Direct Sales	10/06/2022
CUST_1715	08/09/2023	Monitor 27in	3	1050	Completed	North_America	Online Web	22/12/2022
CUST_0821	26/05/2024	Mechanical Keyboard	3	360	Completed	APAC	Online Web	17/07/2023
CUST_0953	04/02/2023	Ethernet Cable	1	25	Completed	EMEA	Direct Sales	03/06/2022
CUST_0601	01/01/2024	USB-C Dock	1	180	Completed	EMEA	Direct Sales	28/09/2023
CUST_1674	19/08/2024	Ethernet Cable	5	-125	Returned	LATAM	Direct Sales	19/11/2023
CUST_0806	08/11/2023	Monitor 27in	1	350	Completed	North_America	Distributor	23/03/2023
CUST_1365	19/01/2024	Monitor 27in	5	1750	Completed	EMEA	Direct Sales	04/10/2023
CUST_1333	18/02/2024	USB-C Dock	2	360	Completed	North_America	Distributor	07/12/2023
CUST_1441	27/03/2023	USB-C Dock	1	180	Completed	EMEA	Direct Sales	12/10/2022
CUST_1331	10/03/2023	Ethernet Cable	1	25	Completed	North_America	Distributor	29/12/2022
CUST_0192	19/02/2023	Ethernet Cable	1	25	Completed	APAC	Direct Sales	20/12/2022
CUST_0727	16/01/2023	Monitor 27in	1	350	Completed	North_America	Distributor	29/05/2022
CUST_1875	12/03/2023	Enterprise Server	1	4500	Completed	North_America	Direct Sales	20/04/2022
CUST_0334	06/07/2024	Ethernet Cable	2	50	Completed	APAC	Online Web	28/07/2023
CUST_0209	10/04/2023	Gaming Laptop	3	4500	Completed	North_America	Distributor	20/12/2022
CUST_1101	18/11/2022	Monitor 27in	5	1750	Completed	North_America	Direct Sales	17/07/2022
CUST_1457	24/10/2022	Enterprise Server	1	4500	Completed	EMEA	Direct Sales	09/08/2022
CUST_1208	02/08/2022	USB-C Dock	1	180	Completed	EMEA	Direct Sales	15/03/2022
CUST_1330	28/11/2022	Ethernet Cable	1	25	Completed	EMEA	Online Web	20/03/2022
CUST_1835	27/03/2023	Mechanical Keyboard	2	240	Completed	North_America	Online Web	17/09/2022
CUST_1254	19/01/2023	Mechanical Keyboard	3	360	Completed	EMEA	Direct Sales	11/09/2022
CUST_1252	07/02/2024	Ethernet Cable	2	50	Completed	North_America	Online Web	16/08/2023
CUST_0050	26/10/2023	Monitor 27in	1	350	Completed	EMEA	Distributor	16/06/2023
CUST_1692	05/07/2023	Ethernet Cable	1	25	Completed	North_America	Online Web	05/12/2022
CUST_1902	04/03/2024	USB-C Dock	1	180	Completed	LATAM	Distributor	04/04/2023
CUST_1913	31/05/2023	Mechanical Keyboard	1	120	Completed	EMEA	Direct Sales	14/05/2023
CUST_1286	27/03/2023	Enterprise Server	3	13500	Completed	EMEA	Direct Sales	21/08/2022
CUST_0082	07/09/2022	Mechanical Keyboard	2	240	Completed	APAC	Distributor	20/05/2022
CUST_1467	06/12/2023	Mechanical Keyboard	1	120	Completed	EMEA	Direct Sales	23/01/2023
CUST_1678	17/06/2024	Monitor 27in	5	1750	Completed	North_America	Distributor	06/08/2023
CUST_1067	18/12/2023	Monitor 27in	1	350	Completed	EMEA	Online Web	15/03/2023
CUST_1407	22/01/2024	Gaming Laptop	2	3000	Completed	LATAM	Online Web	21/06/2023
CUST_1395	16/05/2024	Enterprise Server	1	4500	Completed	APAC	Online Web	09/06/2023
CUST_0537	27/03/2023	Enterprise Server	1	4500	Completed	EMEA	Direct Sales	27/04/2022
CUST_0877	11/02/2023	Monitor 27in	1	350	Completed	North_America	Distributor	26/09/2022
CUST_0830	20/10/2022	Mechanical Keyboard	3	360	Completed	North_America	Direct Sales	11/02/2022
CUST_0837	07/11/2023	Gaming Laptop	1	1500	Completed	North_America	Direct Sales	12/07/2023
CUST_0898	27/08/2023	Mechanical Keyboard	1	120	Completed	North_America	Online Web	05/09/2022
CUST_1588	13/12/2022	Enterprise Server	1	4500	Completed	North_America	Distributor	07/08/2022
CUST_0577	19/12/2023	Enterprise Server	2	9000	Completed	EMEA	Distributor	05/11/2023
CUST_1008	27/06/2024	USB-C Dock	1	180	Completed	APAC	Distributor	07/10/2023
CUST_0213	30/08/2022	Mechanical Keyboard	10	1200	Completed	LATAM	Online Web	26/04/2022
CUST_1909	08/11/2023	Mechanical Keyboard	3	360	Completed	APAC	Direct Sales	09/09/2023
CUST_0513	27/05/2023	Monitor 27in	2	700	Completed	EMEA	Online Web	09/12/2022
CUST_1013	01/06/2024	Mechanical Keyboard	5	600	Completed	North_America	Online Web	04/08/2023
CUST_1163	04/01/2024	Gaming Laptop	1	1500	Completed	North_America	Direct Sales	28/04/2023
CUST_1796	26/07/2023	Monitor 27in	1	350	Completed	LATAM	Online Web	19/12/2022
CUST_1086	30/05/2024	Mechanical Keyboard	1	120	Completed	North_America	Direct Sales	05/12/2023
CUST_1054	28/06/2024	Monitor 27in	2	700	Completed	EMEA	Direct Sales	08/10/2023
CUST_0981	27/09/2024	Monitor 27in	2	700	Completed	EMEA	Direct Sales	21/12/2023
CUST_0669	10/01/2023	Mechanical Keyboard	1	120	Completed	North_America	Distributor	07/07/2022
CUST_0847	20/09/2023	Ethernet Cable	2	50	Completed	North_America	Distributor	27/12/2022
CUST_0243	04/12/2023	Mechanical Keyboard	2	240	Completed	LATAM	Distributor	03/03/2023
CUST_0235	30/05/2023	Gaming Laptop	1	1500	Completed	LATAM	Online Web	25/07/2022
CUST_0815	07/03/2023	USB-C Dock	20	3600	Completed	LATAM	Direct Sales	27/06/2022
CUST_0304	29/03/2023	Mechanical Keyboard	1	120	Completed	EMEA	Online Web	23/11/2022
CUST_1000	28/11/2022	Monitor 27in	1	350	Completed	APAC	Online Web	19/06/2022
CUST_0766	05/05/2024	Gaming Laptop	1	1500	Completed	APAC	Direct Sales	01/06/2023
CUST_0127	24/12/2022	Gaming Laptop	2	3000	Completed	North_America	Direct Sales	18/02/2022
CUST_1815	14/11/2023	Enterprise Server	1	4500	Completed	LATAM	Distributor	23/06/2023
CUST_1408	29/11/2023	Gaming Laptop	1	1500	Completed	North_America	Online Web	23/08/2023
CUST_1318	15/06/2023	Monitor 27in	1	350	Completed	North_America	Online Web	28/06/2022
CUST_1765	29/11/2022	Mechanical Keyboard	3	360	Completed	North_America	Direct Sales	08/09/2022
CUST_0686	27/07/2023	Gaming Laptop	2	3000	Completed	APAC	Distributor	08/11/2022
CUST_1693	14/01/2023	USB-C Dock	1	180	Completed	EMEA	Online Web	01/05/2022
CUST_1364	31/05/2023	Monitor 27in	1	350	Completed	North_America	Direct Sales	25/06/2022
CUST_0901	14/03/2023	Monitor 27in	1	350	Completed	APAC	Direct Sales	10/05/2022
CUST_1996	16/12/2022	Enterprise Server	1	4500	Completed	APAC	Online Web	03/06/2022
CUST_0374	12/10/2022	Mechanical Keyboard	1	120	Completed	North_America	Direct Sales	13/01/2022
